Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,Mc_full_bias,Mc_stat_err,Mc_max_lam,Mc_min_faith,Mc_max_lam_index_first,full_inner_prod,Mc_min_inner_prod
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
6.048685001135186,0.10086313886857924,1000.0,0.19781979248496245,21.229736836603198,2.726659013096051,23.95639584969925,7.785988909738068,0.9361882981361308,192.43683722824858,445.9788633521873,0.0002908423117179981,2.459398681456745e-05,0.008310249307479225,0.9996369498452521,1,0.8815148497915997,0.9996213222058229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
3.5890594274520407,0.04226023891250192,1000.0,0.19781979248496245,22.897158416114237,1.059237433585002,23.95639584969924,21.616643908267594,0.829567194755693,123.67352758973821,1060.6892227418425,-2.332276112121108e-05,8.910548839573188e-06,0.013850415512465374,0.9978248013605043,1,0.7144655848667082,0.9978161397282076
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
3.5890594274520407,0.04226023891250192,1000.0,0.19781979248496245,22.897158416114237,1.059237433585002,23.95639584969924,21.616643908267594,0.829567194755693,123.67352758973821,1060.6892227418425,-2.332276112121108e-05,8.910548839573188e-06,0.013850415512465374,0.9978248013605043,1,0.7144655848667082,0.9978161397282076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
6.048685001135186,0.10086313886857924,1000.0,0.19781979248496245,21.229736836603198,2.726659013096051,23.95639584969925,7.785988909738068,0.9361882981361308,192.43683722824858,445.9788633521873,0.0002908423117179981,2.459398681456745e-05,0.008310249307479225,0.9996369498452521,1,0.8815148497915997,0.9996213222058229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
3.5890594274520407,0.04226023891250192,1000.0,0.19781979248496245,22.897158416114237,1.059237433585002,23.95639584969924,21.616643908267594,0.829567194755693,123.67352758973821,1060.6892227418425,-2.332276112121108e-05,8.910548839573188e-06,0.013850415512465374,0.9978248013605043,1,0.7144655848667082,0.9978161397282076
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
6.048685001135186,0.10086313886857924,1000.0,0.19781979248496245,21.229736836603198,2.726659013096051,23.95639584969925,7.785988909738068,0.9361882981361308,192.43683722824858,445.9788633521873,0.0002908423117179981,2.459398681456745e-05,0.008310249307479225,0.9996369498452521,1,0.8815148497915997,0.9996213222058229
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
3.5890594274520407,0.04226023891250192,1000.0,0.19781979248496245,22.897158416114237,1.059237433585002,23.95639584969924,21.616643908267594,0.829567194755693,123.67352758973821,1060.6892227418425,-2.332276112121108e-05,8.910548839573188e-06,0.013850415512465374,0.9978248013605043,1,0.7144655848667082,0.9978161397282076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
3.5890594274520407,0.04226023891250192,1000.0,0.19781979248496245,22.897158416114237,1.059237433585002,23.95639584969924,21.616643908267594,0.829567194755693,123.67352758973821,1060.6892227418425,-2.332276112121108e-05,8.910548839573188e-06,0.013850415512465374,0.9978248013605043,1,0.7144655848667082,0.9978161397282076
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
3.5890594274520407,0.04226023891250192,1000.0,0.19781979248496245,22.897158416114237,1.059237433585002,23.95639584969924,21.616643908267594,0.829567194755693,123.67352758973821,1060.6892227418425,-2.332276112121108e-05,8.910548839573188e-06,0.013850415512465374,0.9978248013605043,1,0.7144655848667082,0.9978161397282076
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
6.048685001135186,0.10086313886857924,1000.0,0.19781979248496245,21.229736836603198,2.726659013096051,23.95639584969925,7.785988909738068,0.9361882981361308,192.43683722824858,445.9788633521873,0.0002908423117179981,2.459398681456745e-05,0.008310249307479225,0.9996369498452521,1,0.8815148497915997,0.9996213222058229
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.427468959594302,0.24999368702810534,1000.0,0.19781979248496245,12.038389874220762,11.918005975478486,23.95639584969925,1.010101010101016,0.9966906294508793,307.54693875697257,181.55380294100985,-0.0007423968624766875,4.6600398150373525e-05,0.0026242892549934393,0.999979842241927,1,0.9268638605000696,0.9999780150806143
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
7.5268122783648925,0.14520536853791083,1000.0,0.19781979248496245,19.733362132599602,4.223033717099646,23.95639584969925,4.672792938568427,0.9569063224704328,229.13586650768212,310.6129852212131,0.0006251972560958313,3.978423670497392e-05,0.0030386507163081933,0.99999318507151,1,0.8960492281376166,0.9999924568727334
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
8.94915927153003,0.19376169635742552,1000.0,0.19781979248496245,17.65936533128093,6.297030518418317,23.95639584969925,2.804395703598495,0.9734022254290657,269.08230898635054,233.4533396042605,0.0014864673622066006,6.033101814220842e-05,0.007435486222481412,0.9992121736415314,1,0.9116697401550417,0.9990973704975626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4.7086096418461585,0.06644342505714412,1000.0,0.19781979248496245,22.24195709973604,1.7144387499632046,23.956395849699245,12.973316836319407,0.8915933890301964,154.23443256475318,675.6130310310709,0.00022470265980035998,1.551065727752053e-05,0.0018953200174952616,0.9999432013043053,1,0.8285761979899375,0.9999395858029313
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
10.016693932921848,0.23379660761286927,1000.0,0.19781979248496245,15.027668556830696,8.928727292868556,23.956395849699252,1.6830694973552849,0.9910492305259737,296.9232454607343,193.94283943977806,0.0024333097795206527,7.795918438500533e-05,0.018370024784954073,0.9986948056111221,1,0.9210674193226851,0.9985810452896849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
