Mc,eta,DL,z,m1,m2,M_tot,q,full_faith,snr,inspiral_t,eta_full_bias,eta_stat_err,eta_max_lam,eta_min_faith,eta_max_lam_index_first,full_inner_prod,eta_min_inner_prod
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
7.178118854904081,0.04226023891250192,1000.0,0.19781979248496245,45.794316832228475,2.118474867170004,47.91279169939848,21.616643908267594,0.8175300904414401,203.26212979016668,329.56266641504516,0.00017135984888008954,5.094058132805468e-06,0.0007826827602612011,0.9999621040588941,1,0.7814149025656276,0.9999606581643569
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
15.053624556729787,0.14520536853791083,1000.0,0.19781979248496245,39.46672426519921,8.446067434199293,47.912791699398504,4.672792938568428,0.9260070036501832,393.65512093003025,96.95365223096633,0.0025340840689916226,3.105025217528537e-05,0.06298294211984254,0.991646823221384,1,0.8099553708103611,0.9858488071439573
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
7.178118854904081,0.04226023891250192,1000.0,0.19781979248496245,45.794316832228475,2.118474867170004,47.91279169939848,21.616643908267594,0.8175300904414401,203.26212979016668,329.56266641504516,0.00017135984888008954,5.094058132805468e-06,0.0007826827602612011,0.9999621040588941,1,0.7814149025656276,0.9999606581643569
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
7.178118854904081,0.04226023891250192,1000.0,0.19781979248496245,45.794316832228475,2.118474867170004,47.91279169939848,21.616643908267594,0.8175300904414401,203.26212979016668,329.56266641504516,0.00017135984888008954,5.094058132805468e-06,0.0007826827602612011,0.9999621040588941,1,0.7814149025656276,0.9999606581643569
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
20.033387865843697,0.23379660761286927,1000.0,0.19781979248496245,30.05533711366139,17.857454585737113,47.912791699398504,1.6830694973552849,0.9844920157326574,508.8699397877384,60.77596740617005,0.007735820655435611,6.379462554184672e-05,0.0110803324099723,0.9999059198529325,1,0.8319928214883415,0.9998082294368539
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
20.033387865843697,0.23379660761286927,1000.0,0.19781979248496245,30.05533711366139,17.857454585737113,47.912791699398504,1.6830694973552849,0.9844920157326574,508.8699397877384,60.77596740617005,0.007735820655435611,6.379462554184672e-05,0.0110803324099723,0.9999059198529325,1,0.8319928214883415,0.9998082294368539
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
15.053624556729787,0.14520536853791083,1000.0,0.19781979248496245,39.46672426519921,8.446067434199293,47.912791699398504,4.672792938568428,0.9260070036501832,393.65512093003025,96.95365223096633,0.0025340840689916226,3.105025217528537e-05,0.06298294211984254,0.991646823221384,1,0.8099553708103611,0.9858488071439573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
20.033387865843697,0.23379660761286927,1000.0,0.19781979248496245,30.05533711366139,17.857454585737113,47.912791699398504,1.6830694973552849,0.9844920157326574,508.8699397877384,60.77596740617005,0.007735820655435611,6.379462554184672e-05,0.0110803324099723,0.9999059198529325,1,0.8319928214883415,0.9998082294368539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
20.033387865843697,0.23379660761286927,1000.0,0.19781979248496245,30.05533711366139,17.857454585737113,47.912791699398504,1.6830694973552849,0.9844920157326574,508.8699397877384,60.77596740617005,0.007735820655435611,6.379462554184672e-05,0.0110803324099723,0.9999059198529325,1,0.8319928214883415,0.9998082294368539
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
15.053624556729787,0.14520536853791083,1000.0,0.19781979248496245,39.46672426519921,8.446067434199293,47.912791699398504,4.672792938568428,0.9260070036501832,393.65512093003025,96.95365223096633,0.0025340840689916226,3.105025217528537e-05,0.06298294211984254,0.991646823221384,1,0.8099553708103611,0.9858488071439573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
15.053624556729787,0.14520536853791083,1000.0,0.19781979248496245,39.46672426519921,8.446067434199293,47.912791699398504,4.672792938568428,0.9260070036501832,393.65512093003025,96.95365223096633,0.0025340840689916226,3.105025217528537e-05,0.06298294211984254,0.991646823221384,1,0.8099553708103611,0.9858488071439573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
20.033387865843697,0.23379660761286927,1000.0,0.19781979248496245,30.05533711366139,17.857454585737113,47.912791699398504,1.6830694973552849,0.9844920157326574,508.8699397877384,60.77596740617005,0.007735820655435611,6.379462554184672e-05,0.0110803324099723,0.9999059198529325,1,0.8319928214883415,0.9998082294368539
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
15.053624556729787,0.14520536853791083,1000.0,0.19781979248496245,39.46672426519921,8.446067434199293,47.912791699398504,4.672792938568428,0.9260070036501832,393.65512093003025,96.95365223096633,0.0025340840689916226,3.105025217528537e-05,0.06298294211984254,0.991646823221384,1,0.8099553708103611,0.9858488071439573
7.178118854904081,0.04226023891250192,1000.0,0.19781979248496245,45.794316832228475,2.118474867170004,47.91279169939848,21.616643908267594,0.8175300904414401,203.26212979016668,329.56266641504516,0.00017135984888008954,5.094058132805468e-06,0.0007826827602612011,0.9999621040588941,1,0.7814149025656276,0.9999606581643569
7.178118854904081,0.04226023891250192,1000.0,0.19781979248496245,45.794316832228475,2.118474867170004,47.91279169939848,21.616643908267594,0.8175300904414401,203.26212979016668,329.56266641504516,0.00017135984888008954,5.094058132805468e-06,0.0007826827602612011,0.9999621040588941,1,0.7814149025656276,0.9999606581643569
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
9.417219283692317,0.06644342505714412,1000.0,0.19781979248496245,44.48391419947208,3.428877499926409,47.91279169939849,12.973316836319407,0.8522480626337666,254.97461206086436,210.1439219810988,0.0003557271544941741,9.791761828434518e-06,0.0012430843839442607,0.9999533719734255,1,0.7965624338184245,0.9999528598155257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
15.053624556729787,0.14520536853791083,1000.0,0.19781979248496245,39.46672426519921,8.446067434199293,47.912791699398504,4.672792938568428,0.9260070036501832,393.65512093003025,96.95365223096633,0.0025340840689916226,3.105025217528537e-05,0.06298294211984254,0.991646823221384,1,0.8099553708103611,0.9858488071439573
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
15.053624556729787,0.14520536853791083,1000.0,0.19781979248496245,39.46672426519921,8.446067434199293,47.912791699398504,4.672792938568428,0.9260070036501832,393.65512093003025,96.95365223096633,0.0025340840689916226,3.105025217528537e-05,0.06298294211984254,0.991646823221384,1,0.8099553708103611,0.9858488071439573
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
20.033387865843697,0.23379660761286927,1000.0,0.19781979248496245,30.05533711366139,17.857454585737113,47.912791699398504,1.6830694973552849,0.9844920157326574,508.8699397877384,60.77596740617005,0.007735820655435611,6.379462554184672e-05,0.0110803324099723,0.9999059198529325,1,0.8319928214883415,0.9998082294368539
17.89831854306006,0.19376169635742552,1000.0,0.19781979248496245,35.31873066256186,12.594061036836633,47.9127916993985,2.804395703598495,0.9565848644209709,456.2652828815644,73.02711798689549,0.004707597508950645,4.659080371250635e-05,0.013121446274967197,0.9998451346627288,1,0.809944804321607,0.9997574666453777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
12.097370002270374,0.10086313886857924,1000.0,0.19781979248496245,42.4594736732064,5.453318026192103,47.912791699398504,7.785988909738068,0.8951163438807578,320.9729080218515,138.93131671876458,0.0009561297974125357,1.8158428029118095e-05,0.00193368681946885,0.9999984404643134,1,0.8073430180438846,0.9999979149342528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
20.854937919188604,0.24999368702810534,1000.0,0.19781979248496245,24.076779748441524,23.836011950956973,47.9127916993985,1.010101010101016,0.9934450172088835,528.0077657187906,56.93463122122017,0.000662847487018874,1.3676331274911773e-05,0.09418282548476455,0.9949038706061372,1,0.8447425861080877,0.990281336789389
